"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.948982892E1,2.112835646E-4,2.023068722E-3,-7.289275527E-5
4.949984192E1,1.308772247E-3,-4.230446648E-4,1.037112903E-3
4.950985492E1,-1.318906434E-4,-8.824521210E-4,1.423218055E-3
4.951986892E1,-8.043390699E-4,2.786861733E-4,6.293298211E-4
4.952988192E1,-3.091231920E-4,-5.863460246E-4,-6.435620598E-4
4.953989492E1,-9.021116421E-5,-4.678964615E-5,-9.873760864E-4
4.954990892E1,-4.169922322E-4,-3.376482055E-4,9.988141246E-4
4.955992192E1,-3.046067432E-4,-2.953037620E-4,-2.395559568E-4
4.956993492E1,8.634664118E-5,2.148861531E-4,-3.677774221E-4
4.957994892E1,-1.108880155E-3,-1.760114217E-3,-6.221095100E-4
4.958996192E1,-1.130918972E-3,4.288216587E-4,2.149145585E-4
4.959997492E1,4.110513255E-4,3.475951962E-4,-2.370239235E-4
4.960998892E1,-1.248702407E-3,-5.944306031E-4,-1.914100721E-4
4.962000192E1,-5.975593813E-4,4.020077176E-5,5.351004656E-4
4.963001492E1,-2.701231278E-4,-2.358730417E-4,8.019078523E-4
4.964002892E1,-3.550779074E-4,-1.133678015E-4,-8.971849456E-5
4.965004192E1,-4.162471741E-4,-1.089027384E-3,5.392751191E-4
4.966005492E1,-3.936099820E-4,4.572041798E-4,-5.108092446E-4
4.967006892E1,-1.508672722E-3,-6.367960013E-4,-4.455943126E-4
4.968008192E1,6.202585064E-4,-2.486893907E-3,-9.558561724E-4
4.969009492E1,-2.239919268E-4,8.855178021E-4,-1.007441664E-3
4.970010892E1,-1.721487381E-3,-8.360645734E-5,2.138840500E-4
4.971012192E1,-9.285239503E-5,3.497628495E-4,1.107485034E-3
4.972013492E1,-2.916868310E-3,-1.213246491E-3,-1.814847346E-4
4.973014892E1,-2.790638246E-4,2.734991722E-4,-2.915994264E-5
4.974016192E1,-1.184749417E-4,-7.928302512E-4,-1.119843218E-4
4.975017492E1,-7.124082185E-4,-3.121912014E-4,-3.181672655E-4
4.976018892E1,-6.871083751E-4,-3.868457861E-5,1.454893500E-4
4.977020192E1,2.994108945E-4,9.107650258E-4,-6.681985687E-4
4.978021492E1,-2.745003439E-4,1.014095731E-3,-7.374410052E-4
4.979022892E1,6.417986006E-4,-4.270132631E-4,-1.398717519E-3
4.980024192E1,4.559098743E-4,-6.360714324E-4,-4.282617010E-4
4.981025492E1,-9.599444456E-4,1.584477723E-4,-9.018494748E-4
4.982026892E1,2.853497863E-4,-7.089436986E-4,-1.164170913E-3
4.983028192E1,-1.001575962E-3,4.066340625E-5,-1.295661321E-3
4.984029492E1,-1.242591999E-3,2.329435665E-4,4.018375184E-4
4.985030892E1,3.846138716E-4,-3.807425965E-4,7.041729987E-6
4.986032192E1,1.489240676E-4,1.835811418E-4,-1.953310799E-3
4.987033492E1,5.764649250E-4,-1.099382294E-3,-6.134030409E-4
4.988034892E1,7.136175409E-4,-2.905772999E-5,-1.396266744E-4
4.989036192E1,2.407808788E-4,-1.247886801E-3,4.842248745E-5
4.990037492E1,1.478367485E-4,3.441511653E-4,-6.418689154E-4
4.991038892E1,-6.821379066E-5,5.406013224E-4,7.005238440E-4
4.992040087E1,1.110169105E-4,-2.255900763E-4,-7.098861970E-4
4.993041387E1,4.539615475E-4,-8.622363675E-4,-5.556619726E-4
4.994042787E1,-4.376647994E-4,-1.582887722E-3,3.380950075E-4
4.995044087E1,1.990664750E-4,-6.133201532E-5,-1.426150091E-3
4.996045387E1,-5.594021641E-4,3.639748320E-4,-3.331713378E-5
4.997046787E1,2.108723857E-4,-4.495235626E-4,-4.877629690E-4
4.998048088E1,-4.425831139E-5,-1.131664030E-4,-6.698351353E-5
4.999049387E1,7.946649566E-5,3.090645187E-4,-1.097316854E-4
5.000050787E1,-3.250679001E-4,-1.633802895E-4,3.363478463E-4
5.001052087E1,8.493033238E-4,-7.059131749E-4,8.144525345E-4
5.002053387E1,-8.836155757E-4,-3.498485312E-4,-1.075326465E-3
5.003054787E1,-5.914042704E-4,-1.624041703E-3,1.630496699E-4
5.004056087E1,3.388379700E-4,9.403161239E-4,-1.753893681E-3
5.005057387E1,2.179760486E-6,-2.011677716E-4,1.486619003E-4
5.006058787E1,9.745000862E-4,-4.421838094E-4,5.377496127E-4
5.007060087E1,-2.101487480E-4,-1.491711009E-4,-5.666199140E-4
5.008061388E1,-7.121548988E-4,-1.144394511E-3,-5.863271654E-4
5.009062788E1,-3.753090277E-5,-1.367297955E-5,3.276944626E-4
5.010064087E1,5.195150152E-5,4.787456710E-4,1.125311246E-3
5.011065387E1,-6.203600205E-4,-1.574892318E-3,-6.072837859E-4
5.012066787E1,-3.891978413E-4,1.505699474E-4,1.215649769E-3
5.013068087E1,1.813182607E-4,5.815904588E-4,8.014030755E-7
5.014069387E1,-4.136320204E-4,1.152039506E-3,5.922892597E-4
5.015070787E1,-4.927827977E-4,-3.753742203E-5,4.533620086E-4
5.016072087E1,-6.120922044E-4,-1.053799875E-3,5.375177134E-4
5.017073387E1,-6.120139733E-5,-4.480173811E-4,-1.502052881E-3
5.018074787E1,8.328217082E-4,6.489383522E-4,8.122341242E-4
5.019076088E1,9.715878405E-4,1.002023928E-4,-2.070418559E-4
5.020077387E1,-1.051349565E-3,-3.562637139E-4,7.748657372E-4
5.021078787E1,-2.038404346E-4,-4.447307438E-4,-3.857710399E-4
5.022080087E1,-7.098410279E-4,-2.335421741E-4,-6.920346059E-4
5.023081387E1,-5.333288573E-4,-8.590836078E-4,-1.023294870E-3
5.024082787E1,-1.766638597E-3,1.170777716E-3,2.492545173E-5
5.025084087E1,1.231693663E-3,3.924709745E-5,5.911896005E-5
5.026085387E1,-3.302502446E-4,2.336578909E-4,1.012264518E-3
5.027086787E1,-5.428120494E-5,-5.887243897E-4,1.227878965E-4
5.028088087E1,-4.183356650E-4,-2.608890645E-4,-2.031829208E-4
5.029089388E1,9.906650521E-4,-6.484095939E-4,-1.460013911E-3
5.030090788E1,-2.295952290E-4,1.362543087E-3,2.183101606E-4
5.031092087E1,7.175672799E-4,7.667765021E-5,7.165484130E-4
5.032093387E1,-2.891076729E-4,-1.054366585E-3,-5.500512198E-4
5.033094787E1,-6.119208410E-4,2.537607215E-4,1.461060718E-3
5.034096087E1,1.572137699E-3,-5.143741146E-5,5.547869951E-4
5.035097387E1,4.075500183E-4,8.898514789E-4,-2.751336433E-4
5.036098787E1,5.420399830E-4,2.480298281E-4,-4.285317846E-4
5.037100087E1,-9.091105312E-5,5.934301298E-4,-5.883276463E-4
5.038101387E1,9.337952361E-5,-2.060509287E-4,5.746749230E-4
5.039102787E1,-2.954793163E-4,3.790948540E-6,3.438876010E-4
5.040104088E1,3.921487369E-4,1.054674154E-3,1.092632301E-4
5.041105387E1,1.838249154E-4,-6.650588475E-4,-6.809504703E-5
5.042106787E1,-1.431396231E-5,-1.124525443E-4,1.301035983E-3
5.043108087E1,-1.245038584E-4,8.845715784E-4,2.255663276E-6
5.044109387E1,6.070663221E-4,2.046665177E-4,6.670458242E-5
5.045110787E1,-2.865865827E-5,9.515131824E-4,-4.016794264E-4
5.046112087E1,1.873238944E-4,-5.888589658E-4,4.113835748E-4
5.047113387E1,1.591494773E-3,-1.672555692E-3,-2.040946856E-5
5.048114787E1,4.686135799E-5,-5.351197906E-4,9.974506684E-4
5.049116087E1,-1.895311289E-4,7.831002586E-4,3.354246728E-4
5.050117388E1,-6.702542305E-5,-8.169268258E-4,5.114595406E-4
5.051118788E1,4.968433641E-4,7.529044524E-4,-3.365580924E-4
5.052120087E1,6.662202068E-4,5.105568562E-4,5.013262853E-5
5.053121387E1,-2.671726979E-4,4.458513577E-4,5.947013851E-4
5.054122787E1,-6.903335452E-5,3.723481204E-4,-3.331438638E-4
5.055124087E1,-1.208015718E-3,8.420494851E-4,9.780423716E-4
5.056125387E1,7.235747762E-4,-1.942285337E-3,-1.584717538E-3
5.057126787E1,3.534276038E-5,1.093113562E-3,-6.361496635E-4
5.058128087E1,3.671729937E-4,3.695327323E-4,-8.593224920E-4
5.059129387E1,-1.553050010E-3,1.500785584E-3,1.509133726E-4
5.060130787E1,-4.102876410E-4,-2.912557684E-4,1.650280319E-4
5.061132088E1,-1.705169445E-3,-8.634659462E-4,1.232151408E-3
5.062133387E1,1.009865664E-4,6.316325162E-4,1.138900407E-4
5.063134787E1,3.204639070E-4,-2.669161186E-4,-2.420982346E-4
5.064136087E1,4.669376649E-4,-4.181838594E-4,1.584410202E-4
5.065137387E1,6.018527783E-4,4.812490661E-4,5.274764262E-4
5.066138787E1,1.483891625E-3,-3.491244279E-4,-3.050277010E-4
5.067140087E1,-7.857442833E-4,-7.222695276E-4,1.666741446E-5
5.068141387E1,4.781922325E-4,-7.925769314E-4,4.443710204E-4
5.069142787E1,-8.708885871E-4,2.608634531E-4,-2.158167772E-4
5.070144087E1,-2.030961448E-3,1.492770389E-4,-2.951789647E-4
5.071145388E1,3.864876926E-4,-9.026704356E-5,-5.860636011E-4
5.072146788E1,-6.545055658E-5,-1.307469793E-4,-1.445114613E-4
5.073148087E1,-6.936453283E-4,-2.847719006E-4,-4.999614321E-4
5.074149387E1,-1.304840669E-3,-3.982228227E-4,1.023100456E-3
5.075150787E1,1.364382915E-4,2.225399949E-4,-3.565158695E-4
5.076152087E1,4.615727812E-5,-1.143928152E-3,-4.569170997E-4
5.077153387E1,-1.212382689E-3,1.164648216E-3,-5.731359124E-4
5.078154787E1,-1.990497112E-4,-7.248646580E-4,-1.630093902E-4
5.079156087E1,-6.919093430E-4,-1.387054566E-3,-8.034287021E-5
5.080157387E1,7.376754656E-4,-9.329854511E-4,-1.882389188E-5
5.081158787E1,3.459346481E-4,5.458351225E-4,1.092926832E-3
5.082160088E1,3.491300158E-4,-3.579910845E-5,9.440560825E-4
5.083161387E1,-1.009061933E-3,1.265965402E-4,-5.574324168E-4
5.084162787E1,-5.986690521E-4,3.809286281E-4,-1.750024967E-4
5.085164087E1,3.985646181E-4,1.596109942E-4,-1.200940460E-4
5.086165387E1,4.303269088E-5,3.004921600E-4,-8.905469440E-4
5.087166787E1,2.092514187E-4,4.296051338E-4,2.211283427E-4
5.088168087E1,3.823572770E-4,4.370620009E-4,-2.803448588E-4
5.089169387E1,8.161477745E-4,1.205351204E-3,3.911894746E-4
5.090170787E1,4.382454790E-4,8.511508349E-4,1.150989439E-3
5.091172087E1,-1.650736667E-4,-1.152296551E-3,8.370261639E-5
5.092173425E1,-5.594878457E-4,2.304166555E-4,-8.473386988E-4
5.093174825E1,2.328306437E-5,2.423843835E-4,-3.218417987E-5
5.094176125E1,-4.070838913E-4,7.872669958E-4,-6.913165562E-4
5.095177425E1,2.609021030E-4,1.402373891E-3,-5.223751068E-4
5.096178825E1,3.684940748E-4,1.986250281E-4,-1.346189529E-4
5.097180125E1,5.945623852E-4,-2.618790604E-4,-3.482848406E-4
5.098181425E1,1.064050011E-4,8.121738210E-4,-7.608085871E-4
5.099182825E1,-8.905632421E-4,-1.376154367E-3,-2.081985585E-4
5.100184125E1,5.645677447E-5,-5.939840339E-4,6.733075716E-4
5.101185425E1,6.541083567E-4,5.444325507E-5,3.671871964E-4
5.102186825E1,5.249450915E-4,-3.721951507E-4,5.645274650E-4
5.103188125E1,-1.739105210E-4,1.148744486E-4,1.206223387E-4
5.104189425E1,-5.361004733E-4,-1.691814046E-3,-5.904417485E-4
5.105190825E1,-3.895959817E-4,3.134196158E-4,-1.663207076E-4
5.106192125E1,-2.455189824E-4,4.401858896E-4,6.395517848E-4
5.107193425E1,2.151015215E-4,9.740970563E-4,-1.517342404E-3
5.108194825E1,9.349538013E-4,-1.063472591E-4,-5.359677598E-4
5.109196125E1,4.914226010E-4,1.585980877E-3,1.580792014E-4
5.110197425E1,6.469511427E-4,7.923590019E-4,-7.782881148E-4
5.111198825E1,3.765951842E-4,-9.521702304E-5,-1.094324980E-3
5.112200125E1,4.117488861E-4,-1.334385946E-3,8.055742364E-4
5.113201425E1,-1.645926386E-5,-7.064817473E-4,-5.426453426E-4
5.114202825E1,1.547816209E-4,3.742291592E-4,5.591046065E-4
5.115204125E1,-4.330440424E-4,-1.708771568E-3,1.635306980E-4
5.116205425E1,2.995915711E-4,-3.010248765E-4,9.955023415E-4
5.117206825E1,-8.082054555E-4,1.782441977E-4,-4.167994484E-5
5.118208125E1,6.184498779E-4,-9.429464117E-4,4.328952637E-4
5.119209425E1,-5.647311918E-4,1.112662721E-4,-5.193459801E-4
5.120210825E1,-1.349298283E-3,-1.220314298E-3,8.865352720E-5
5.121212125E1,-1.206709538E-3,-4.818364978E-4,-4.153661430E-4
5.122213425E1,-6.955116987E-6,-2.506743185E-4,1.289056847E-3
5.123214825E1,-1.553059556E-4,-2.555050887E-4,2.356460318E-4
5.124216125E1,-9.033880197E-4,2.286573872E-4,3.341829870E-4
5.125217425E1,-8.649099618E-5,-6.929463707E-4,-5.530030467E-4
5.126218825E1,-4.835682921E-4,-3.110491671E-4,-6.621927023E-4
5.127220125E1,-4.657059908E-4,-2.314895391E-5,1.507010311E-4
5.128221425E1,-9.073270485E-5,8.337758482E-5,1.230612863E-3
5.129222825E1,4.815440625E-4,-2.793720923E-4,6.623249501E-4
5.130224125E1,-1.818495803E-4,-8.256454021E-5,-9.656655602E-4
5.131225425E1,8.491482586E-4,-8.040294051E-4,2.824857365E-4
5.132226825E1,-3.498066217E-4,-2.229274251E-4,-3.150105476E-5
5.133228125E1,5.761114880E-4,1.638760790E-3,1.280428842E-5
5.134229425E1,3.364267759E-4,1.133559039E-3,1.069013961E-3
5.135230825E1,-3.278329968E-4,6.703832187E-4,3.829158377E-4
5.136232125E1,-3.083921038E-4,-3.927508369E-4,8.678773884E-4
5.137233425E1,-1.039488707E-3,2.341936342E-4,5.405945703E-4
5.138234825E1,-5.561248399E-4,1.687480602E-3,-1.000044402E-3
5.139236125E1,-5.222819746E-4,8.113759104E-4,9.091175161E-5
5.140237425E1,6.726784632E-4,-6.163446233E-4,4.592270125E-4
5.141238825E1,-1.231716014E-4,8.049120661E-4,8.468974847E-4
5.142240125E1,1.319462899E-3,-1.724679023E-4,-6.111832336E-4
5.143241425E1,1.647435129E-4,9.747967124E-5,5.033600610E-4
5.144242825E1,-1.063506585E-3,7.723246235E-4,-7.187644951E-4
5.145244125E1,2.042613924E-4,4.042065702E-4,-8.761011995E-4
5.146245425E1,5.573965609E-4,3.315021750E-4,-1.812824048E-4
5.147246825E1,5.584489554E-5,3.223235253E-4,1.053006155E-3
5.148248125E1,-5.973596126E-5,9.055559058E-4,-3.755134530E-4
5.149249425E1,3.424491733E-4,1.625248697E-4,-3.011357039E-4
5.150250825E1,-8.724848740E-4,5.308401305E-4,5.537392572E-4
5.151252125E1,-8.429265581E-4,1.273545902E-3,-1.991461031E-4
5.152253425E1,-1.294659451E-4,6.860527210E-4,6.954099517E-4
5.153254825E1,1.115844119E-3,-5.974043161E-4,-3.148010001E-5
5.154256125E1,1.161384396E-3,3.011461813E-4,9.209057316E-5
5.155257425E1,-8.296850137E-4,1.564654056E-3,1.195797231E-4
5.156258825E1,7.466403767E-4,-6.612162106E-4,-1.496959012E-3
5.157260125E1,-8.498500101E-4,5.978012923E-4,1.118106535E-3
5.158261425E1,-7.917927578E-4,-4.200586118E-4,2.626990899E-4
5.159262825E1,4.225135781E-4,-9.036776610E-4,4.132862668E-4
5.160264125E1,2.081291750E-4,-8.182646707E-5,1.355246408E-3
5.161265425E1,-4.536830820E-4,-5.335132591E-4,-1.645277254E-3
5.162266825E1,1.075770240E-3,7.554567419E-4,1.257250551E-4
5.163268125E1,2.716686577E-4,-8.602808230E-4,-2.594548278E-4
5.164269425E1,8.657900617E-5,2.931340132E-4,-5.540004931E-4
5.165270825E1,2.888697200E-4,-3.317231312E-5,-8.395146579E-4
5.166272125E1,1.377836335E-3,6.997298915E-4,-1.158028841E-3
5.167273425E1,9.337966330E-4,-1.262035221E-4,5.389137659E-4
5.168274825E1,-1.646007411E-3,3.766010050E-4,2.680702601E-4
5.169276125E1,-2.702274360E-4,6.075331476E-4,3.149244003E-4
5.170277425E1,7.516276091E-4,3.891538363E-4,1.635852270E-3
5.171278825E1,7.811249234E-4,-5.008932203E-5,-2.230656566E-3
5.172280125E1,1.528849825E-4,-5.824551918E-4,-1.462006476E-4
5.173281425E1,-5.128202029E-4,-1.960801892E-4,-1.650287304E-4
5.174282825E1,-8.405093104E-5,-2.629254013E-4,-3.972563427E-4
5.175284125E1,-9.991740808E-5,7.057238836E-4,2.293179277E-4
5.176285425E1,1.866389066E-4,-3.930963576E-4,-8.639094885E-4
5.177286825E1,-1.866933890E-4,1.242646715E-3,2.969151828E-4
5.178288125E1,-5.912780762E-5,-7.295468822E-5,-6.905850023E-4
5.179289425E1,-7.556332275E-5,1.788244117E-4,6.034704857E-4
5.180290825E1,-6.758398376E-4,5.655153655E-4,5.805674009E-4
5.181292125E1,4.273140803E-5,-2.925656736E-5,5.048643798E-4
5.182293425E1,-3.636488691E-5,1.449140254E-4,1.815938624E-3
5.183294825E1,-6.114286371E-4,-3.955070861E-4,2.442752011E-4
5.184296125E1,9.523793124E-4,1.025555888E-3,-1.709420001E-3
5.185297425E1,5.259690806E-5,-7.083979435E-4,1.179033890E-3
5.186298825E1,9.961547330E-4,-1.863949001E-5,-1.459892606E-3
5.187300125E1,4.012575373E-4,-6.363890134E-4,-5.130409263E-4
5.188301425E1,8.832896128E-4,2.459161915E-4,1.412976999E-4
5.189302825E1,-6.348574534E-4,-1.036623493E-3,-1.245674212E-4
5.190304125E1,-3.118161112E-4,-9.253034368E-4,-8.564039599E-4
5.191305425E1,-4.096124321E-4,-4.576167557E-4,-2.279459499E-3
5.192306825E1,-1.156096347E-3,9.053889662E-4,-9.742444381E-4
5.193308125E1,8.782637306E-4,1.606398029E-3,-9.142160416E-4
5.194309425E1,5.296557210E-4,1.155606005E-4,-2.359091304E-4
5.195310825E1,-2.229847014E-4,6.970623508E-5,9.950939566E-4
5.196312125E1,5.519953556E-4,-4.789049271E-4,2.059992403E-4
5.197313425E1,-4.805224016E-4,7.278753910E-4,-2.213614061E-4
5.198314825E1,4.646331072E-4,-7.432545535E-4,-7.273619995E-4
5.199316125E1,-5.187918432E-4,-9.440425783E-4,-1.154970378E-3
5.200317425E1,1.890761778E-4,-4.942347296E-4,3.957883455E-4
5.201318825E1,1.562469173E-3,1.080614747E-3,1.012575114E-3
5.202320125E1,5.659144372E-4,-2.557593398E-4,1.377694542E-3
5.203321425E1,3.976635635E-4,-6.210566498E-4,-2.012494951E-5
5.204322825E1,-7.442999631E-4,1.206937246E-3,1.276805997E-4
5.205324125E1,3.097243607E-4,7.985117845E-4,-1.323504839E-3
5.206325425E1,4.351590760E-4,1.856585732E-3,2.605430782E-4
5.207326825E1,-2.193311229E-5,9.695105255E-4,-7.068002596E-4
5.208328125E1,1.671514474E-4,3.423360176E-4,1.808314119E-4
5.209329425E1,-6.631258875E-4,1.421961235E-3,-1.814942807E-4
5.210330825E1,-1.461009029E-3,-8.150939830E-4,8.134627715E-4
5.211332125E1,9.649558924E-4,1.172046876E-3,5.915062502E-5
5.212333425E1,9.606950916E-4,2.212983090E-4,2.226697281E-3
5.213334825E1,-2.519530244E-4,1.632052939E-3,6.852990482E-4
5.214336125E1,-1.275832765E-4,-3.413495142E-4,1.098634675E-5
5.215337425E1,5.589923821E-4,-2.397140488E-4,-2.193092369E-4
5.216338825E1,-1.904210076E-4,2.282031346E-4,-2.717734315E-4
5.217340125E1,-5.908049643E-4,-1.504644752E-4,-4.783328623E-4
5.218341425E1,-4.017208703E-4,8.815480396E-5,-1.097517554E-3
5.219342825E1,1.090220176E-3,-5.198386498E-5,-6.445902400E-4
5.220344125E1,-1.349501777E-3,-7.926090620E-4,8.883250412E-4
5.221345425E1,-1.144739799E-4,2.828503493E-4,3.751257900E-4
5.222346825E1,-6.148819812E-4,-5.232882686E-4,8.672778495E-4
5.223348125E1,-7.753046229E-4,-1.070100581E-3,7.205042057E-4
5.224349425E1,4.385639913E-4,1.222348772E-3,1.396688167E-4
5.225350825E1,7.284670137E-4,-2.298369072E-4,8.331926074E-4
5.226352125E1,9.172852151E-4,-5.278447643E-4,-3.159614280E-4
5.227353425E1,2.411659807E-4,1.578731462E-4,-8.456562646E-4
5.228354825E1,-4.014545120E-4,-3.619759809E-4,6.710139569E-4
5.229356125E1,-7.729269564E-4,6.284581032E-4,-3.829491325E-4
5.230357425E1,5.876822397E-4,3.450978547E-4,-7.483349182E-4
5.231358825E1,-3.489069641E-4,2.815586049E-4,-4.893681034E-4
5.232360125E1,3.357916139E-4,1.269325148E-3,-1.022533048E-3
5.233361425E1,-8.803135715E-4,-1.380723901E-3,-2.311747521E-4
5.234362825E1,4.438101314E-4,2.915342338E-5,5.017269868E-4
5.235364125E1,2.023163252E-4,-4.158350639E-4,1.984525006E-4
5.236365425E1,3.640167415E-5,-1.856339164E-3,3.246865235E-4
5.237366825E1,8.228044026E-4,-1.815592404E-4,-3.075506538E-4
5.238368125E1,-2.818745561E-4,-3.333596978E-4,2.828722354E-4
5.239369425E1,-1.056757756E-4,7.734214887E-5,-4.428131506E-4
5.240370825E1,5.159061402E-4,1.400667010E-3,9.031484369E-4
5.241372125E1,-4.021576606E-4,-4.481398501E-4,-6.116414443E-5
5.242373425E1,5.211601965E-4,3.334979992E-4,-7.855435833E-4
5.243374825E1,-2.907398157E-4,9.980089962E-4,8.613476530E-5
5.244376125E1,1.984825358E-4,-3.777798265E-4,-2.187970094E-4
5.245377425E1,-9.301677346E-5,-1.233905554E-3,-1.055817120E-3
5.246378825E1,-8.253860287E-4,4.076668993E-4,6.834934466E-4
5.247380125E1,1.265536994E-4,-3.636875190E-4,1.194274984E-3
5.248381425E1,-9.461673908E-4,-1.748697832E-4,-4.425034858E-4
5.249382825E1,-1.109941863E-3,7.519237697E-4,2.116381191E-3
5.250384125E1,-1.145095564E-3,1.572398469E-4,4.495086614E-4
5.251385425E1,6.403308362E-4,4.126804415E-4,6.236087065E-4
5.252386825E1,-1.058867201E-4,-9.423359297E-4,5.309307016E-4
5.253388125E1,9.540906176E-4,-3.275747877E-4,4.482343793E-4
5.254389425E1,-2.914853394E-5,-6.692584138E-4,9.047000203E-4
5.255390825E1,-8.490243927E-4,-1.173603116E-3,6.350204349E-4
5.256392125E1,-5.254503340E-4,6.735653151E-4,1.256868476E-3
5.257393425E1,1.332124230E-3,-1.331494655E-3,1.631277381E-3
5.258394825E1,-2.750935964E-4,4.072831944E-4,-1.653199317E-3
5.259396125E1,9.009926580E-4,1.133217011E-3,1.833159477E-4
5.260397425E1,4.477226175E-4,-1.063890988E-3,-1.690201461E-4
5.261398825E1,2.419636585E-4,2.444770653E-4,2.162065357E-4
5.262400125E1,-2.581779845E-4,-1.410145080E-3,5.429764278E-4
5.263401425E1,4.111742601E-4,8.850807790E-4,8.196751587E-4
5.264402825E1,-4.921699874E-4,-2.145383041E-4,-2.111399779E-3
5.265404125E1,-9.264270775E-4,4.374710843E-4,1.208442263E-3
5.266405425E1,9.436449036E-4,-1.446715090E-3,-1.401826739E-4
5.267406825E1,2.144281752E-4,-4.461901262E-4,2.525709569E-4
5.268408125E1,-8.138180710E-4,-7.364745252E-4,-1.372223487E-3
5.269409425E1,2.496717498E-4,-1.141323941E-3,-5.343905650E-4
5.270410825E1,1.822938211E-4,1.361942850E-4,-5.876533687E-4
5.271412125E1,1.251981594E-4,5.385130644E-4,7.079050411E-4
5.272413425E1,3.971066326E-4,-1.397938468E-4,-2.963731531E-4
5.273414825E1,1.455827150E-3,1.019947929E-3,-1.766989008E-4
5.274416125E1,-2.086483873E-4,-1.581161516E-3,9.434267413E-4
5.275417425E1,6.543644704E-4,-1.649665646E-4,-7.164850831E-5
5.276418825E1,-4.796097055E-4,-4.957313649E-4,-6.125364453E-4
5.277420125E1,-9.957049042E-4,-1.360219903E-4,-1.551786205E-3
5.278421425E1,4.527880810E-4,8.056720253E-4,-3.104868811E-4
5.279422825E1,1.003070734E-3,8.996648248E-4,1.874798909E-3
5.280424125E1,-8.003693074E-5,7.772119716E-6,2.635864075E-4
5.281425425E1,-1.606012462E-3,1.338932198E-4,-4.987237044E-4
5.282426825E1,1.493640710E-3,2.297668252E-4,-8.620042354E-5
5.283428125E1,-1.283460297E-4,-5.404213443E-4,-6.230743602E-4
5.284429425E1,-1.805443317E-4,-9.710546583E-4,-3.911126405E-4
5.285430825E1,4.899674095E-4,1.956404187E-3,1.882335637E-4
5.286432125E1,-1.338558737E-3,1.763473265E-4,-1.219247002E-3
5.287433425E1,-5.141845904E-4,1.182223670E-3,-1.004890772E-3
5.288434825E1,2.647899091E-4,-2.409697045E-4,-5.108744372E-4
5.289436125E1,-4.467377439E-4,1.377887093E-4,-1.458017156E-3
5.290437425E1,-1.281638630E-3,-7.130913436E-4,9.950206149E-4
5.291438825E1,1.053167507E-3,5.367815029E-4,5.238365848E-4
5.292440163E1,2.257232554E-4,7.743355818E-4,3.821563441E-4
5.293441462E1,7.674153894E-4,1.034439774E-3,-1.233797520E-3
5.294442862E1,-9.135715663E-4,-1.112520695E-4,-5.701375194E-4
5.295444162E1,-2.034595236E-4,-5.540854763E-4,1.365870703E-4
5.296445462E1,4.777768627E-4,5.013251211E-4,-5.393230822E-4
5.297446862E1,1.729889773E-4,4.321325105E-4,-1.037138281E-3
5.298448162E1,8.542253636E-4,-1.364522614E-4,6.061652675E-5
5.299449462E1,3.757514060E-5,7.175502833E-4,-1.865457743E-4
5.300450862E1,1.555843279E-3,-1.969791483E-4,-7.798983715E-4
5.301452162E1,1.242098864E-3,-1.214640215E-4,-1.865401864E-4
5.302453463E1,1.341434661E-3,-1.888419501E-4,1.473940909E-3
5.303454863E1,1.494021621E-3,-6.135839503E-4,5.998418201E-4
5.304456162E1,-6.056148559E-4,-1.009862171E-3,1.275751973E-3
5.305457462E1,6.491038948E-5,-3.982763737E-4,-8.308023680E-4
5.306458862E1,-3.281719983E-4,9.201164357E-5,2.174179535E-4
5.307460162E1,-2.563381568E-4,1.227934845E-4,-5.578475539E-4
5.308461462E1,4.667099565E-4,1.137457788E-3,8.933090139E-4
5.309462862E1,1.117462758E-3,8.904901333E-4,5.742630456E-4
5.310464162E1,7.488811389E-4,6.801004056E-4,-7.927373517E-4
